Year,pre_post,Site,Stand,Age,Plot,Treatment,Ntrt,Ptrt,Species,TagID,TotalSA,NumberOfLeaves,WetMass,DryMass,SLA,LMA,LDMC,N,C,Al,Ca,K,Mg,Mn,Na,P,Sr,S,C:N,N:P,Notes,Tag_when_sampled
2009,pre,BEF,C4,Mid,4,P,No,Yes,WB,767,NA,NA,NA,NA,NA,NA,NA,19.15,500.76,NA,6.53,6.04,1.41,0.81,NA,0.92,0.019,1.26,26.14,20.75,,
2010,pre,BEF,C4,Mid,4,P,No,Yes,WB,772,NA,NA,NA,NA,NA,NA,NA,20.56,503.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.49,NA,,
2009,pre,BEF,C4,Mid,4,P,No,Yes,WB,837,NA,NA,NA,NA,NA,NA,NA,19.89,503.19,NA,3.72,8.52,1.18,0.35,NA,0.97,0.008,1.43,25.3,20.47,original tag was 746,746
2010,pre,BEF,C4,Mid,4,P,No,Yes,WB,837,NA,NA,NA,NA,NA,NA,NA,24.36,507.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.83,NA,,
2009,pre,BEF,C4,Mid,4,P,No,Yes,YB,708,NA,NA,NA,NA,NA,NA,NA,24.75,505.79,NA,6.67,6.73,1.39,0.86,NA,1.11,0.015,1.52,20.44,22.23,,
2010,pre,BEF,C4,Mid,4,P,No,Yes,YB,708,NA,NA,NA,NA,NA,NA,NA,24.25,490.4,NA,8.98,8.85,1.72,0.47,0.35,1.28,92.377,NA,20.22,18.89,,
2008,pre,BEF,C4,Mid,4,P,No,Yes,YB,916,NA,NA,NA,NA,NA,NA,NA,23.31,509.85,NA,6.85,10.73,2.06,NA,NA,1.29,NA,NA,21.87,18.09,original tag was 756,756
2009,pre,BEF,C4,Mid,4,P,No,Yes,YB,916,NA,NA,NA,NA,NA,NA,NA,22.68,499.07,NA,8.06,9.76,1.82,0.78,NA,1.22,0.019,1.37,22,18.56,,
2010,pre,BEF,C4,Mid,4,P,No,Yes,YB,916,NA,NA,NA,NA,NA,NA,NA,20.67,488.62,NA,7.61,8.32,1.73,0.51,0.176,1.1,92.377,NA,23.63,18.85,,
2008,pre,BEF,C5,Mid,1,CONTROL,No,No,PC,800,NA,NA,NA,NA,NA,NA,NA,27.47,502.5,NA,8.79,9.92,2.32,NA,NA,1.1,NA,NA,18.29,24.94,,
2008,pre,BEF,C5,Mid,1,CONTROL,No,No,PC,801,NA,NA,NA,NA,NA,NA,NA,32.54,504.13,NA,7.22,13.01,1.95,NA,NA,1.36,NA,NA,15.49,23.89,,
2008,pre,BEF,C5,Mid,1,CONTROL,No,No,RM,806,NA,NA,NA,NA,NA,NA,NA,21.12,510.66,NA,8.06,6.47,1.47,NA,NA,1.25,NA,NA,24.17,16.96,,
2008,pre,BEF,C5,Mid,1,CONTROL,No,No,RM,807,NA,NA,NA,NA,NA,NA,NA,20.55,510.39,NA,8.08,6.84,1.34,NA,NA,1.3,NA,NA,24.84,15.82,,
2008,pre,BEF,C9,Old,3,NP,Yes,Yes,BE,156,NA,NA,NA,NA,NA,NA,NA,26.25,495.74,NA,5.3,8.87,1.47,NA,NA,1.32,NA,NA,18.89,19.84,,
2008,pre,BEF,C5,Mid,1,CONTROL,No,No,RM,808,NA,NA,NA,NA,NA,NA,NA,21.76,510.51,NA,7.64,6.59,1.23,NA,NA,1.19,NA,NA,23.46,18.36,,
2008,pre,BEF,C5,Mid,1,CONTROL,No,No,RO,208,NA,NA,NA,NA,NA,NA,NA,31.2,506.57,NA,8.97,7.26,1.47,NA,NA,1.29,NA,NA,16.24,24.15,original tag was 750,750
2008,pre,BEF,C5,Mid,1,CONTROL,No,No,WB,756,NA,NA,NA,NA,NA,NA,NA,24.84,501.85,NA,7.84,6.79,1.4,NA,NA,1.05,NA,NA,20.21,23.66,,
2008,pre,BEF,C5,Mid,1,CONTROL,No,No,WB,783,NA,NA,NA,NA,NA,NA,NA,21.73,506,NA,6.86,6.67,1.07,NA,NA,0.83,NA,NA,23.29,26.04,,
2008,pre,BEF,C5,Mid,1,CONTROL,No,No,WB,793,NA,NA,NA,NA,NA,NA,NA,22.84,512.02,NA,5.04,5.59,0.98,NA,NA,0.82,NA,NA,22.41,27.81,,
2008,pre,BEF,C5,Mid,2,NP,Yes,Yes,PC,819,NA,NA,NA,NA,NA,NA,NA,25.41,499.98,NA,4.9,11.91,1.74,NA,NA,1.19,NA,NA,19.68,21.31,,
2008,pre,BEF,C5,Mid,2,NP,Yes,Yes,PC,865,NA,NA,NA,NA,NA,NA,NA,26.9,497.45,NA,8.43,11.65,2.27,NA,NA,1.18,NA,NA,18.5,22.77,,
2008,pre,BEF,C5,Mid,2,NP,Yes,Yes,PC,866,NA,NA,NA,NA,NA,NA,NA,29.46,496.19,NA,7.01,12.21,1.86,NA,NA,1.33,NA,NA,16.84,22.18,,
2008,pre,BEF,C5,Mid,2,NP,Yes,Yes,RM,815,NA,NA,NA,NA,NA,NA,NA,21.32,509.26,NA,6.52,5.62,1.13,NA,NA,1.03,NA,NA,23.89,20.78,,
2008,pre,BEF,C5,Mid,2,NP,Yes,Yes,RM,861,NA,NA,NA,NA,NA,NA,NA,24.57,507.58,NA,6.09,5.61,1.26,NA,NA,1.17,NA,NA,20.66,20.95,,
2008,pre,BEF,C5,Mid,2,NP,Yes,Yes,WB,816,NA,NA,NA,NA,NA,NA,NA,23.85,489.06,NA,10.21,12.42,1.77,NA,NA,1.05,NA,NA,20.51,22.64,,
2008,pre,BEF,C5,Mid,2,NP,Yes,Yes,WB,851,NA,NA,NA,NA,NA,NA,NA,28.9,504.04,NA,8.71,8.4,1.35,NA,NA,0.95,NA,NA,17.44,30.35,,
2008,pre,BEF,C5,Mid,2,NP,Yes,Yes,WB,852,NA,NA,NA,NA,NA,NA,NA,20.36,506.88,NA,6.04,8.59,1.15,NA,NA,0.73,NA,NA,24.9,27.93,,
2008,pre,BEF,C5,Mid,4,P,No,Yes,BE,490,NA,NA,NA,NA,NA,NA,NA,26.15,490.97,NA,9.59,9.23,1.56,NA,NA,1.09,NA,NA,18.78,24.01,,
2008,pre,BEF,C5,Mid,4,P,No,Yes,PC,949,NA,NA,NA,NA,NA,NA,NA,26.27,499.22,NA,13.82,7.11,2.46,NA,NA,1.14,NA,NA,19,23.04,,
2008,pre,BEF,C5,Mid,4,P,No,Yes,RM,965,NA,NA,NA,NA,NA,NA,NA,23.71,498.04,NA,6.79,6.35,1.3,NA,NA,1.23,NA,NA,21,19.27,no such tree in inventory tree file,
2009,pre,BEF,C9,Old,3,NP,Yes,Yes,BE,156,NA,NA,NA,NA,NA,NA,NA,22.83,480.46,NA,6.16,7.11,1.4,0.73,NA,1.17,0.006,1.11,21.05,19.55,,
2008,pre,BEF,C5,Mid,4,P,No,Yes,SM,977,NA,NA,NA,NA,NA,NA,NA,25.64,489.67,NA,4.96,6.82,1.06,NA,NA,1.29,NA,NA,19.1,19.83,Says SM in tree inventory,
2008,pre,BEF,C5,Mid,4,P,No,Yes,WB,646,NA,NA,NA,NA,NA,NA,NA,23.04,506.24,NA,5.34,7.32,0.81,NA,NA,0.99,NA,NA,21.98,23.22,original tag is 978,978
2008,pre,BEF,C5,Mid,4,P,No,Yes,WB,950,NA,NA,NA,NA,NA,NA,NA,24.35,506.61,NA,10.09,7.65,1.89,NA,NA,1.28,NA,NA,20.81,19.07,,
2008,pre,BEF,C5,Mid,4,P,No,Yes,WB,973,NA,NA,NA,NA,NA,NA,NA,24.13,512.92,NA,8.37,7.39,1.82,NA,NA,1.17,NA,NA,21.26,20.66,,
2009,pre,BEF,C6,Mid,1,NP,Yes,Yes,BE,331,NA,NA,NA,NA,NA,NA,NA,24.44,476.45,NA,11.19,8.31,1.39,0.59,NA,1.09,0.022,1.99,19.49,22.45,,
2010,pre,BEF,C6,Mid,1,NP,Yes,Yes,BE,331,NA,NA,NA,NA,NA,NA,NA,24.68,485.61,NA,9.48,6.08,1.29,0.53,0.042,0.99,92.626,NA,19.68,25,,
2008,pre,BEF,C6,Mid,1,NP,Yes,Yes,BE,339,NA,NA,NA,NA,NA,NA,NA,23.89,500.11,NA,4.8,6.83,1.28,NA,NA,1.05,NA,NA,20.94,22.72,,
2009,pre,BEF,C6,Mid,1,NP,Yes,Yes,BE,339,NA,NA,NA,NA,NA,NA,NA,22.41,490.13,NA,8.45,7.67,1.12,0.6,NA,1.11,0.016,1.27,21.87,20.17,,
2010,pre,BEF,C6,Mid,1,NP,Yes,Yes,BE,339,NA,NA,NA,NA,NA,NA,NA,24.51,488.89,NA,7.75,6.62,1.15,0.9,0.048,1.02,92.626,NA,19.95,23.93,,
2008,pre,BEF,C6,Mid,1,NP,Yes,Yes,BE,340,NA,NA,NA,NA,NA,NA,NA,24.64,500.98,NA,5.5,8.9,1.56,NA,NA,1.08,NA,NA,20.33,22.88,,
2009,pre,BEF,C6,Mid,1,NP,Yes,Yes,BE,340,NA,NA,NA,NA,NA,NA,NA,22.89,491.57,NA,7.49,7.8,1.18,0.59,NA,1.14,0.014,1.28,21.48,20.03,,
2010,pre,BEF,C6,Mid,1,NP,Yes,Yes,BE,340,NA,NA,NA,NA,NA,NA,NA,22.76,487.76,NA,6.06,7.92,1.14,0.64,0.059,1.04,92.626,NA,21.43,21.89,,
2010,pre,BEF,C6,Mid,1,NP,Yes,Yes,BE,348,NA,NA,NA,NA,NA,NA,NA,24.14,496.95,NA,5.38,6.22,1.33,0.61,0.064,1,92.626,NA,20.59,24.26,,
2010,pre,BEF,C6,Mid,1,NP,Yes,Yes,PC,345,NA,NA,NA,NA,NA,NA,NA,27.63,490.35,NA,9.87,10.91,2.37,0.17,0.138,1.43,96.61,NA,17.75,19.3,,
2010,pre,BEF,C6,Mid,1,NP,Yes,Yes,PC,354,NA,NA,NA,NA,NA,NA,NA,31.13,487.65,NA,14.04,14.35,3.83,0.24,0.132,1.7,96.61,NA,15.67,18.27,,
2010,pre,BEF,C6,Mid,1,NP,Yes,Yes,PC,380,NA,NA,NA,NA,NA,NA,NA,28.76,487.6,NA,10.12,15.21,2.78,0.17,0.19,1.3,96.61,NA,16.96,22.14,,
2008,pre,BEF,C6,Mid,1,NP,Yes,Yes,RM,336,NA,NA,NA,NA,NA,NA,NA,21.17,494.7,NA,8.34,7.15,1.59,NA,NA,1.24,NA,NA,23.37,17.09,,
2009,pre,BEF,C6,Mid,1,NP,Yes,Yes,RM,336,NA,NA,NA,NA,NA,NA,NA,22.3,500.87,NA,7.74,7.02,1.27,0.36,NA,1.19,0.014,NA,22.46,18.68,,
2009,pre,BEF,C6,Mid,1,NP,Yes,Yes,RM,337,NA,NA,NA,NA,NA,NA,NA,22.75,503.29,NA,6.5,7.14,1.26,0.67,NA,1.3,0.009,1.18,22.12,17.49,,
2008,pre,BEF,C6,Mid,1,NP,Yes,Yes,RM,375,NA,NA,NA,NA,NA,NA,NA,22.09,502.79,NA,7.06,6.91,1.41,NA,NA,1.17,NA,NA,22.76,18.81,,
2015,post,HB,HBCa,Old,1,Ca,No,No,RM,NO TAG 1,393.32,14,5.6,2.66,147.87,0.007,0.48,21.44,485.74,0.013,8.59,7.77,0.85,0.76,0.098,1.09,0.045,1.11,22.66,19.62,,
2015,post,HB,HBCa,Old,1,Ca,No,No,RM,NO TAG 2,583.23,10,6.56,2.83,206.09,0.005,0.43,20.42,488.67,0.01,7.92,7.48,0.92,0.58,0.122,1.01,0.031,1.53,23.93,20.24,,
2009,pre,BEF,C6,Mid,1,NP,Yes,Yes,RM,375,NA,NA,NA,NA,NA,NA,NA,20.83,492.64,NA,4.11,6.11,0.88,0.45,NA,1.18,0.005,1.25,23.66,17.71,,
2010,pre,BEF,C6,Mid,1,NP,Yes,Yes,WB,312,NA,NA,NA,NA,NA,NA,NA,24.12,495.46,NA,6.63,10.56,1.31,0.36,0.479,1.11,92.626,NA,20.54,21.78,,
2009,pre,BEF,C6,Mid,1,NP,Yes,Yes,WB,363,NA,NA,NA,NA,NA,NA,NA,23.68,490.44,NA,7.35,9.68,1.13,0.51,NA,1.1,0.019,1.34,20.71,21.46,,
2010,pre,BEF,C6,Mid,1,NP,Yes,Yes,WB,363,NA,NA,NA,NA,NA,NA,NA,23.75,498.74,NA,6.44,6.91,1.01,0.33,0.152,1.01,92.626,NA,21,23.51,,
2008,pre,BEF,C6,Mid,1,NP,Yes,Yes,WB,8888,NA,NA,NA,NA,NA,NA,NA,24.3,506.58,NA,7.47,10.77,1.7,NA,NA,1.17,NA,NA,20.85,20.69,Old #323,
2009,pre,BEF,C6,Mid,1,NP,Yes,Yes,WB,8888,NA,NA,NA,NA,NA,NA,NA,22.81,511.72,NA,5.63,7.19,1.2,0.38,NA,1.09,0.012,1.13,22.44,20.86,Old #323,
2008,pre,BEF,C6,Mid,1,NP,Yes,Yes,WB,8889,NA,NA,NA,NA,NA,NA,NA,27.41,508.41,NA,4.86,10.89,1.13,NA,NA,1.14,NA,NA,18.55,24.12,original tag was 327,327
2010,pre,BEF,C6,Mid,1,NP,Yes,Yes,WB,8889,NA,NA,NA,NA,NA,NA,NA,26.48,527.87,NA,5.49,9.28,1.2,0.34,0.231,1,92.626,NA,19.93,26.44,,
2008,pre,BEF,C6,Mid,1,NP,Yes,Yes,YB,313,NA,NA,NA,NA,NA,NA,NA,24.99,505.93,NA,9.27,9.28,2.27,NA,NA,1.2,NA,NA,20.24,20.88,,
2009,pre,BEF,C6,Mid,1,NP,Yes,Yes,YB,313,NA,NA,NA,NA,NA,NA,NA,22.78,495.46,NA,8.16,10.04,1.79,0.88,NA,1.1,0.021,1.03,21.75,20.74,,
2010,pre,BEF,C6,Mid,1,NP,Yes,Yes,YB,313,NA,NA,NA,NA,NA,NA,NA,26.52,485.39,NA,10.14,10.49,2.54,0.44,0.147,1.29,92.626,NA,18.3,20.51,,
2009,pre,BEF,C6,Mid,1,NP,Yes,Yes,YB,316,NA,NA,NA,NA,NA,NA,NA,23.89,479.95,NA,10.46,8.26,1.89,0.61,NA,1.23,0.026,1.59,20.09,19.45,,
2010,pre,BEF,C6,Mid,1,NP,Yes,Yes,YB,316,NA,NA,NA,NA,NA,NA,NA,23.07,489.88,NA,7.83,7.96,1.36,0.35,0.147,1.07,92.626,NA,21.23,21.64,,
2010,pre,BEF,C6,Mid,1,NP,Yes,Yes,YB,370,NA,NA,NA,NA,NA,NA,NA,24.62,486.2,NA,10.1,10.23,1.62,0.41,0.162,1.14,92.626,NA,19.75,21.58,,
2009,pre,BEF,C6,Mid,1,NP,Yes,Yes,YB,8879,NA,NA,NA,NA,NA,NA,NA,25.01,491.67,NA,10.38,7.62,2.18,0.49,NA,1.2,0.023,1.08,19.66,20.79,Old #377,
2010,pre,BEF,C6,Mid,1,NP,Yes,Yes,YB,8879,NA,NA,NA,NA,NA,NA,NA,25.63,502.83,NA,4.34,10.53,1.33,0.34,0.172,1.2,92.626,NA,19.62,21.39,Old #377,
2015,post,HB,HBM,Mid,1,NP,Yes,Yes,BE,NO TAG 1,713.73,19,6.25,2.58,276.64,0.004,0.41,29.77,496.21,0.011,4.57,9.38,1.42,0.77,0.112,1.45,0.009,0.85,16.67,20.57,,
2015,post,HB,HBM,Mid,1,NP,Yes,Yes,BE,NO TAG 2,979.29,13,9.24,3.75,261.15,0.004,0.41,30.34,494.31,0.021,4.28,8.08,1.47,0.88,0.126,1.38,0.008,0.91,16.29,22.02,,
2015,post,HB,HBM,Mid,1,NP,Yes,Yes,BE,NO TAG 3,892.37,17,9.98,4.76,187.47,0.005,0.48,24.61,493.75,0.019,3.4,7.7,0.76,1.08,0.124,1.06,0.009,0.93,20.06,23.16,,
2008,pre,BEF,C6,Mid,2,CONTROL,No,No,BE,629,NA,NA,NA,NA,NA,NA,NA,24.09,501.28,NA,3.8,4.67,1.19,NA,NA,1.19,NA,NA,20.81,20.3,,
2009,pre,BEF,C6,Mid,2,CONTROL,No,No,BE,629,NA,NA,NA,NA,NA,NA,NA,24.24,486.56,NA,4.64,7.53,1.22,0.59,NA,0.96,0.007,1.77,20.07,25.24,,
2010,pre,BEF,C6,Mid,2,CONTROL,No,No,BE,629,NA,NA,NA,NA,NA,NA,NA,27.22,487.82,NA,5.87,8.8,1.28,0.46,0.082,0.96,92.626,NA,17.92,28.33,,
2008,pre,BEF,C6,Mid,2,CONTROL,No,No,BE,655,NA,NA,NA,NA,NA,NA,NA,28.16,494.49,NA,7.1,8.59,1.86,NA,NA,1.16,NA,NA,17.56,24.36,,
2009,pre,BEF,C6,Mid,2,CONTROL,No,No,BE,655,NA,NA,NA,NA,NA,NA,NA,24.54,485.99,NA,5.59,5.55,1.27,0.65,NA,1.01,0.006,1.45,19.81,24.26,,
2010,pre,BEF,C6,Mid,2,CONTROL,No,No,BE,655,NA,NA,NA,NA,NA,NA,NA,27.74,490.09,NA,8.21,9.1,1.53,0.53,0.08,1,92.626,NA,17.67,27.84,,
2008,pre,BEF,C6,Mid,2,CONTROL,No,No,BE,690,NA,NA,NA,NA,NA,NA,NA,26.46,503.72,NA,4.68,4.4,1.14,NA,NA,1.33,NA,NA,19.04,19.96,,
2009,pre,BEF,C6,Mid,2,CONTROL,No,No,BE,690,NA,NA,NA,NA,NA,NA,NA,24.46,495.92,NA,6.12,6.98,1.4,0.46,NA,1.25,0.006,1.31,20.27,19.63,,
2010,pre,BEF,C6,Mid,2,CONTROL,No,No,BE,690,NA,NA,NA,NA,NA,NA,NA,27.15,488.7,NA,6.24,8.6,1.31,0.4,0.095,1.04,92.626,NA,18,26.06,,
2015,post,HB,HBM,Mid,1,NP,Yes,Yes,RM,NO TAG 1/2,882.23,21,9.96,3.7,238.44,0.004,0.37,21.82,499.93,0.009,6.52,6.65,0.97,0.91,0.17,1.16,0.018,0.71,22.91,18.73,,
2010,pre,BEF,C6,Mid,2,CONTROL,No,No,PC,674,NA,NA,NA,NA,NA,NA,NA,35.39,500.12,NA,11.33,10.14,2.38,0.15,0.204,1.54,96.61,NA,14.13,23,,
2010,pre,BEF,C6,Mid,2,CONTROL,No,No,PC,688,NA,NA,NA,NA,NA,NA,NA,34.55,500.14,NA,10.05,11,2.73,0.14,0.094,1.49,96.61,NA,14.48,23.23,,
2009,pre,BEF,C6,Mid,2,CONTROL,No,No,RM,639,NA,NA,NA,NA,NA,NA,NA,18.54,506.52,NA,5.45,6.96,0.92,0.31,NA,1.11,0.008,1,27.33,16.71,,
2009,pre,BEF,C6,Mid,2,CONTROL,No,No,RM,684,NA,NA,NA,NA,NA,NA,NA,23.89,509.09,NA,4.57,6.37,0.97,0.33,NA,1.45,0.006,1.33,21.31,16.49,,
2008,pre,BEF,C6,Mid,2,CONTROL,No,No,RM,720,NA,NA,NA,NA,NA,NA,NA,22.12,498.1,NA,8.14,4.8,1.29,NA,NA,1.32,NA,NA,22.52,16.76,,
2009,pre,BEF,C6,Mid,2,CONTROL,No,No,RM,720,NA,NA,NA,NA,NA,NA,NA,21.2,491.78,NA,7.2,9.55,1.3,0.37,NA,1.32,0.009,1.07,23.2,16.01,,
2008,pre,BEF,C6,Mid,2,CONTROL,No,No,WB,650,NA,NA,NA,NA,NA,NA,NA,21.19,507.64,NA,6.42,7.66,1.64,NA,NA,1.05,NA,NA,23.95,20.27,,
2009,pre,BEF,C6,Mid,2,CONTROL,No,No,WB,650,NA,NA,NA,NA,NA,NA,NA,23.53,507.65,NA,4.83,8.14,1.43,0.37,NA,1.15,0.008,1.16,21.57,20.5,,
2010,pre,BEF,C6,Mid,2,CONTROL,No,No,WB,650,NA,NA,NA,NA,NA,NA,NA,22.33,506.52,NA,3.87,7,1.16,0.52,0.206,0.93,93.612,NA,22.68,24.11,,
2010,pre,BEF,C6,Mid,2,CONTROL,No,No,WB,678,NA,NA,NA,NA,NA,NA,NA,23.46,500.35,NA,5.33,8.61,1.33,0.36,0.297,1.04,93.869,NA,21.33,22.5,,
2008,pre,BEF,C6,Mid,2,CONTROL,No,No,WB,8846,NA,NA,NA,NA,NA,NA,NA,22.15,513.1,NA,4.36,8.5,1.37,NA,NA,0.97,NA,NA,23.17,22.87,Old #698,
2010,pre,BEF,C6,Mid,2,CONTROL,No,No,WB,8846,NA,NA,NA,NA,NA,NA,NA,24.69,501.43,NA,5.97,11.08,1.82,0.42,0.35,0.93,93.869,NA,20.31,26.56,Old #698,
2009,pre,BEF,C6,Mid,2,CONTROL,No,No,WB,8846,NA,NA,NA,NA,NA,NA,NA,21.43,490.57,NA,7.11,9.77,2.07,0.8,NA,0.89,0.013,1.08,22.89,24.04,Old #698,
2008,pre,BEF,C6,Mid,2,CONTROL,No,No,WB,8849,NA,NA,NA,NA,NA,NA,NA,24.43,509.18,NA,5.67,8.01,1.6,NA,NA,1.18,NA,NA,20.84,20.76,original tag was 677,677
2010,pre,BEF,C4,Mid,4,P,No,Yes,BE,269,NA,NA,NA,NA,NA,NA,NA,24.2,473.84,NA,7.15,7.08,1.32,0.85,0.049,1.04,96.61,NA,19.58,23.29,,
2008,pre,BEF,C6,Mid,2,CONTROL,No,No,YB,693,NA,NA,NA,NA,NA,NA,NA,28.77,504.21,NA,7.26,9.92,1.86,NA,NA,1.31,NA,NA,17.52,21.9,,
2009,pre,BEF,C6,Mid,2,CONTROL,No,No,YB,693,NA,NA,NA,NA,NA,NA,NA,25.93,479.77,NA,7.96,7.59,2.04,0.79,NA,1.14,0.015,1.2,18.5,22.81,,
2010,pre,BEF,C6,Mid,2,CONTROL,No,No,YB,693,NA,NA,NA,NA,NA,NA,NA,27.05,487.9,NA,9.16,8.48,2.09,0.49,0.239,1.27,93.869,NA,18.03,21.27,,
2010,pre,BEF,C2,Young,2,CONTROL,No,No,WB,276,NA,NA,NA,NA,NA,NA,NA,22.33,491.08,NA,14.58,6.29,2.67,0.45,0.245,0.89,95.24,NA,21.99,25.13,inventory says it's in plot 3,
2010,pre,BEF,C6,Mid,2,CONTROL,No,No,YB,722,NA,NA,NA,NA,NA,NA,NA,27.24,489.25,NA,9.05,11.61,1.99,0.55,0.396,1.19,93.869,NA,17.96,22.83,,
2009,pre,BEF,C6,Mid,2,CONTROL,No,No,YB,725,NA,NA,NA,NA,NA,NA,NA,24.77,491.44,NA,10.61,9.12,2.37,0.51,NA,1.2,0.02,1.56,19.84,20.59,,
2010,pre,BEF,C6,Mid,2,CONTROL,No,No,YB,725,NA,NA,NA,NA,NA,NA,NA,26.15,491.95,NA,8.98,9.54,1.74,0.43,0.262,1.14,93.869,NA,18.81,22.89,,
2008,pre,BEF,C6,Mid,2,CONTROL,No,No,YB,731,NA,NA,NA,NA,NA,NA,NA,27.37,512.84,NA,7.69,8.75,1.61,NA,NA,1.41,NA,NA,18.74,19.41,,
2010,pre,BEF,C6,Mid,3,N,Yes,No,BE,1276,NA,NA,NA,NA,NA,NA,NA,26.14,483.58,NA,9.35,7.04,1.43,0.66,0.057,1.06,93.869,NA,18.5,24.7,original tag was 441,441
2010,pre,BEF,C6,Mid,3,N,Yes,No,BE,1277,NA,NA,NA,NA,NA,NA,NA,26.75,484.78,NA,8.08,6.05,1.41,0.81,0.041,1.07,93.612,NA,18.12,25.05,original tag was 436,
2009,pre,BEF,C6,Mid,3,N,Yes,No,BE,1280,NA,NA,NA,NA,NA,NA,NA,22.34,488.41,NA,7.54,7.82,1.16,1.05,NA,1.22,0.016,1.49,21.86,18.28,Number also used for C6-4 WB coll. 4 aug; original tag was 429,429
2010,pre,BEF,C6,Mid,3,N,Yes,No,BE,1280,NA,NA,NA,NA,NA,NA,NA,24.31,484.33,NA,6.91,7.33,0.98,0.53,0.043,1.03,93.612,NA,19.92,23.67,original tag was 429,429
2010,pre,BEF,C6,Mid,3,N,Yes,No,BE,1283,NA,NA,NA,NA,NA,NA,NA,22.63,488.33,NA,5.87,5.12,1.17,0.63,0.052,0.96,93.612,NA,21.58,23.63,original tag is 433,433
2009,pre,BEF,C6,Mid,3,N,Yes,No,BE,1290,NA,NA,NA,NA,NA,NA,NA,20.73,498.77,NA,7.22,6.92,0.91,1.22,NA,1.1,0.011,1.48,24.06,18.82,original tag is 424,424
2015,post,HB,HBM,Mid,2,N,Yes,No,BE,NO TAG 1,806.4,17,6.59,2.82,285.96,0.003,0.43,25.84,498.35,0.013,3.93,6.56,1.02,1.16,0.197,1.14,0.007,0.67,19.29,22.76,,
2015,post,HB,HBM,Mid,2,N,Yes,No,BE,NO TAG 2,984.84,24,7.56,3.01,327.19,0.003,0.4,29.56,502.06,0.012,4.44,8.66,0.77,0.7,0.181,1.15,0.012,1.09,16.98,25.73,,
2015,post,HB,HBM,Mid,2,N,Yes,No,BE,NO TAG 3,529.17,12,5.43,2.59,204.31,0.005,0.48,28.7,501.56,0.011,4.07,6.54,1.08,0.98,0.132,1.14,0.011,0.86,17.48,25.11,,
2009,pre,BEF,C6,Mid,3,N,Yes,No,PC,1261,NA,NA,NA,NA,NA,NA,NA,26.61,491.66,NA,10.44,11.98,2.93,0.22,NA,1.41,0.021,1.36,18.47,18.92,originally listed as 458,458
2010,pre,BEF,C6,Mid,3,N,Yes,No,PC,1261,NA,NA,NA,NA,NA,NA,NA,26.99,500.12,NA,9.85,9.76,2.68,0.16,0.135,1.34,96.61,NA,18.53,20.22,originally listed as 458,458
2009,pre,BEF,C6,Mid,3,N,Yes,No,PC,1262,NA,NA,NA,NA,NA,NA,NA,27.92,485.13,NA,8.94,9.14,2.55,0.14,NA,1.4,0.018,1.2,17.37,19.91,originally listed as 459,459
2009,pre,BEF,C6,Mid,3,N,Yes,No,PC,1289,NA,NA,NA,NA,NA,NA,NA,26.03,480.94,NA,12.7,13,2.98,0.22,NA,1.43,0.032,1.47,18.48,18.15,original tag is 420,420
2009,pre,BEF,C6,Mid,3,N,Yes,No,RM,411,NA,NA,NA,NA,NA,NA,NA,17.36,507.59,NA,3.19,7.3,0.99,0.27,NA,1.31,0.003,1.28,29.23,13.21,,
2009,pre,BEF,C6,Mid,3,N,Yes,No,RM,1259/1260,NA,NA,NA,NA,NA,NA,NA,21.41,491.88,NA,6.05,6.05,1.18,0.54,NA,1.2,0.009,1.83,22.98,17.81,Original tag was 460/461; Bag has 460/461 no subplot CHECKED THE BAG LABEL,
2009,pre,BEF,C6,Mid,3,N,Yes,No,WB,402,NA,NA,NA,NA,NA,NA,NA,22.74,508.52,NA,4.19,8.3,1.39,0.36,NA,1.21,0.01,1.52,22.36,18.78,,
2010,pre,BEF,C6,Mid,3,N,Yes,No,WB,402,NA,NA,NA,NA,NA,NA,NA,23.39,506.67,NA,5.09,9.25,1.49,0.56,0.203,1.08,93.612,NA,21.67,21.67,,
2009,pre,BEF,C6,Mid,3,N,Yes,No,WB,1225,NA,NA,NA,NA,NA,NA,NA,22.28,499.62,NA,7.62,10.23,1.83,0.4,NA,1.02,0.017,1.3,22.42,21.86,original tag was 608,608
2010,pre,BEF,C6,Mid,3,N,Yes,No,WB,1225,NA,NA,NA,NA,NA,NA,NA,25.93,503.88,NA,6.69,8.65,1.34,0.43,0.171,1.02,93.869,NA,19.43,25.54,original tag was 608,608
2010,pre,BEF,C6,Mid,3,N,Yes,No,WB,1250,NA,NA,NA,NA,NA,NA,NA,27.11,507.39,NA,7.14,7.97,1.43,0.38,0.345,1.12,99.661,NA,18.72,24.24,original tag is 478,478
2010,pre,BEF,C6,Mid,3,N,Yes,No,WB,1273,NA,NA,NA,NA,NA,NA,NA,26.1,503.26,NA,7.21,9.84,1.53,0.47,0.288,1.14,93.612,NA,19.28,22.89,original tag was 443,443
2009,pre,BEF,C6,Mid,3,N,Yes,No,YB,407,NA,NA,NA,NA,NA,NA,NA,24.19,491.91,NA,10.85,9.81,2.14,0.96,NA,1.27,0.025,1.4,20.34,19.05,,
